"id","company_id","type","discount_condition","discount_type","start_date","end_date","image","size_min","size_max","like_count","dislike_count","short_description","time_create","creator_user_id","discount_name","is_archived","fixed_size"
1046,1442,Food,"Here are the instructions on how to use our new 15% discount with Burda:

Download the Burda app on your phone

Register using either your corporate or personal email (both are fine)

Select the Caspian Plaza branch in the app

Choose your meal from the daily menu

Place your order before 11:30 AM
- After 11:30 AM the app will not accept orders, because the kitchen needs time to prepare and pack everything for lunchtime

Once your order is ready, you can come at any time during the day and pick up your lunch at the Caspian Plaza branch",OTHER,2025-12-16,,https://andersen-benefits.s3.amazonaws.com/Image8556bacd-abb8-423d-b805-c7e0a5484288.png,0.00,0.00,3,0,"",2025-12-16 14:04:07.972,2943,"15%",false,
1248,1668,Fish-shop online,Discount for everything with promocode,PROMOCODE,2026-04-30,2026-07-31,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202026-04-06%201118135ad202d6-8fb7-40c0-b15d-5ac1bc7e9dee.png,5.00,5.00,0,0,YAROSLAVKA,2026-04-06 08:29:47.525,1548,"",false,
1172,1590,Sport,"Специальная цена на два абонемента:
Абонемент на 8 тренировок - 90р 
Абонемент на 12 тренировок - 110р

При покупке абонемента на пробном занятии - пробное бесплатно.
Можно посещать занятия в любой день, время и в любой студии.",SHOW_AT_LOCATION,2026-02-24,2026-04-30,https://andersen-benefits.s3.amazonaws.com/525593609544945463784ed564d-3642-4c15-aee9-c50a6957ca86.jpg,0.00,0.00,4,0,При предъявлении пропуска сотрудника,2026-02-24 13:12:10.573,1171,Individual bonus,true,
1047,1443,Jumping,"To get a discount, you need to provide a promo code.",PROMOCODE,2025-12-17,,https://andersen-benefits.s3.amazonaws.com/IMG_34927895adae-5f15-4cc4-8662-c8f69c85bce7.JPG,10.00,10.00,0,0,ANDERSENJUMP,2025-12-17 10:47:23.655,20,"",false,
1079,1480,Fast food,-10% по промокоду,PROMOCODE,2026-01-13,,https://andersen-benefits.s3.amazonaws.com/images0c7326c1-eb2f-4b03-a882-4163bdc59171.png,10.00,10.00,0,0,Andersen,2026-01-13 11:24:47.811,3861,"",false,
35,36,Магазин 18+,"По указанному промокоду для всех: 1 мес - сумма покупок больше 1000 бел руб, промокод дает скидку 6% 2 мес - сумма покупок больше 1000 бел руб, промокод дает скидку 6% 3 мес - сумма покупок больше 1000 бел руб, промокод дает скидку 9% 4ый мес - получите 15%! Помимо товара проходят образовательные тренинги, на которые советуют попасть на тренинги скидка 10%, предзапись обязательна https://amor.by/treningi-i-meropriyatiya/",PROMOCODE,2025-04-22,,https://andersen-benefits.s3.amazonaws.com/neon-hearts-wallpapers-that-are-for-iphone_916191-936771d6a4b4-ed06-4dcc-85c0-a6e82d34de84.jpg,6.00,10.00,5,0,NEOAndersen,,3167,"",false,
1249,1669,"Бижутерия, аксессуары","Скидка активируется по промокоду.
Скидка 5% распространяется на авторские изделия, 10% - на весь остальной ассортимент.
При оформлении заказа/выборе изделия можно обсудить специальные условия по бронированию.",PROMOCODE,2026-04-06,2026-07-06,https://andersen-benefits.s3.amazonaws.com/Vobraze6364631-6bd8-4eec-92f0-f3ed2e0a26cb.png,5.00,10.00,0,0,Андерсен,2026-04-06 15:04:59.370,3167,"",false,
803,1163,Интернет-магазин подарков,Указать промокод в корзине заказа,PROMOCODE,2025-06-23,,https://andersen-benefits.s3.amazonaws.com/PNG%20COLOR%20%285%29651f9b12-ba7a-4a10-89ec-c4adeb04173d.png,5.00,5.00,3,0,SimpleAndersen,2025-06-23 09:41:23.123,3167,"",false,
1173,1591,Магазин свечек и декора,"1) перейдите в инстаграм @lanestadecor
2) ознакомьтесь с выбором свечек, декора и предлагаемых услуг по обучению
3) укажите промокод при приобретении товара / услуги",PROMOCODE,2026-02-26,,https://andersen-benefits.s3.amazonaws.com/IMG_343415bd7c02-3871-4739-818b-7e58c59ee84d.jpg,10.00,10.00,0,0,ANDERSEN,2026-02-26 12:27:51.529,1134,"",false,
1048,1444,Cosmetologist,"10% off professional treatments and 10% off home care products.",PROMOCODE,2025-12-17,,https://andersen-benefits.s3.amazonaws.com/59156926789873202732e5221e4-604d-4790-aa87-51d1287ef416.jpg,10.00,10.00,0,0,ANDERSENCOSMO,2025-12-17 11:53:15.560,20,"",false,
1080,1481,Fast food,На самовывоз и предзаказ,OTHER,2026-01-13,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202026-01-13%20%D0%B2%2014.27.5776f586db-f3ac-4ba4-9225-4ddeac53d1ab.png,0.00,0.00,0,0,"",2026-01-13 11:31:54.003,3861,"15%",false,
1250,1670,Shop,By Promo Code,PROMOCODE,2026-04-08,,https://andersen-benefits.s3.amazonaws.com/images9c998ca7-01f7-4361-8c63-42008c07e712.png,10.00,10.00,0,0,Andersen,2026-04-08 11:36:14.520,1544,"",false,
1049,1445,тату,Сообщить промокод при записи,PROMOCODE,2025-12-17,,https://andersen-benefits.s3.amazonaws.com/Imageca376eab-4886-4980-9fec-87bb11200676.png,20.00,20.00,2,0,AndersenVentz,2025-12-17 11:54:15.288,3491,"",false,
1174,1592,Ароматические свечи&диффузоры,"1) Перейдите на инстаграм страницу
2) Ознакомьтесь с выбором свечей и диффузоров
3) При приобретении товара укажите промокод и получите скидку",PROMOCODE,2026-02-26,,https://andersen-benefits.s3.amazonaws.com/IMG_3435bd56dc27-e197-4747-8fbc-8f94b89f6b28.jpg,10.00,10.00,0,0,ANDERSEN,2026-02-26 13:12:35.568,1134,"",false,
1081,1482,Italian food,for Andersen employees,PROMOCODE,2026-01-13,,https://andersen-benefits.s3.amazonaws.com/__b5a0c8c0-0019-405c-af4d-934376e4315d.jpg,10.00,10.00,0,0,offline promocode - Coworking Sail,2026-01-13 11:52:44.693,55,"",false,
1251,1671,Shop,By Promo Code,PROMOCODE,2026-04-08,,https://andersen-benefits.s3.amazonaws.com/photo_2026-04-08_13-41-29%20%282%29646ba5d3-ec59-40d3-84c2-c58f5a4c1c4e.jpg,8.00,8.00,0,0,Andersen,2026-04-08 11:43:22.783,1544,"",false,
769,1120,Karting,"25% discount off. 

To receive a discount please provide a promocode.",PROMOCODE,2025-05-29,,https://andersen-benefits.s3.amazonaws.com/53123312365402806333221bd4b-6ed9-4732-b0a8-fe18ef6d716a.jpg,25.00,25.00,2,0,ANDERSENPERKS_KART25,2025-05-28 08:32:31.427,20,"",false,
1050,1446,Sport,"Скидка 50% не распространяется на программы «Я в форме» и «Лёгкий старт».
На всё остальное, где указано слово «абонемент», скидка действует.
Также она распространяется на разовое посещение.

1. Выберите  Абонемент фитнес-клуба на сайте:https://www.gym24.by/nemiga/
2. Внесите 50% от его стоимости по реквизитам: ООО ""Фитлиния Плюс"" УНП 193635035 
220004, Центральный р-н, г. Минск, пр-т Победителей,7А, пом.6 
BY20UNBS30122368900000000933
в ЗАО ""БСБ Банк"", БИК: UNBSBY2X
Код услуги:23501
3. Предъявите подтверждение администратору в клубе, расположенном в БЦ «Роял Плаза» по адресу: г. Минск, пр-т Победителей, 7А, 3-й этаж или пришлите чек в телеграм: @Nemiga_Gym24",OTHER,2025-12-17,,https://andersen-benefits.s3.amazonaws.com/unnamed3396e584-e31b-4fa9-bf46-b1a27168d6a4.jpg,0.00,0.00,11,0,"",2025-12-17 12:33:45.808,3491,Чек\скрин чека,false,
1252,1672,Beauty & Health,"The discount is available at all branches of this beauty studio/salon. Our employees are entitled to a 15% discount
To receive the discount, you need to provide the promo code *ANDERSEN15*, and you will get 15% off any services across all branches

Please note that this discount does not apply to services that are already discounted by the salon. In other words, if there are ongoing promotions or special offers, this additional employee discount cannot be combined with them. Otherwise, the discount applies to all services",PROMOCODE,2026-04-09,,https://andersen-benefits.s3.amazonaws.com/FACESTUD%C4%B0O%20%281%299603f9e1-719e-4ef3-ae9a-273496a48148.png,15.00,15.00,0,0,ANDERSEN15,2026-04-09 07:10:09.870,2943,"",false,
1175,1593,Fitness Club,Please present the coupon upon arrival,SHOW_AT_LOCATION,2026-02-26,,https://andersen-benefits.s3.amazonaws.com/AHVAwepFRIf2Einkps5MosstyGlyx1Hq86f66bdb-c096-4fef-a2dc-645ca41a3201.jpg,17.00,17.00,0,0,"You can purchase a monthly membership for 100 GEL instead of 120 GEL.
",2026-02-26 15:53:31.805,53,"",false,
1082,1483,flowers,for Andersen employees,PROMOCODE,2026-01-13,,https://andersen-benefits.s3.amazonaws.com/b47f604e2dd944315223e274c4fcc3a3a8fdcd54-4874-4828-8ae7-ec66d3f4558d.jpg,5.00,5.00,0,0,Lug_Andersen,2026-01-13 12:20:03.879,55,"",false,
561,399,Creative Studio,by promocode,PROMOCODE,2025-01-08,,https://andersen-benefits.s3.amazonaws.com/5472259785530403132f0b6142d-eb19-4ef1-9e26-c0764382a428.jpg,15.00,15.00,2,0,Andersenlab,2025-01-08 11:56:02.506,1544,,false,
1176,1594,English language school,For company employees and their partners,PROMOCODE,2026-02-27,,https://andersen-benefits.s3.amazonaws.com/Logo_page-00010725b04a-0515-458b-b393-0b09e544b581.jpg,10.00,10.00,0,0,Simply mention the code phrase I’m from Andersen,2026-02-27 09:16:25.505,53,"",false,
1253,1673,Interior design studio,"The discount will be applied using a promo code, which you can find under the ""get a promocode"" button.

The discount applies to full design projects (furniture layout + 3D/collages + technical drawings)
Suitable for apartments, houses, and commercial spaces",PROMOCODE,2026-04-09,,https://andersen-benefits.s3.amazonaws.com/photo_5357457839447807694_x856372d6-8ce3-4ede-befb-bc7c0a3bd1ba.jpg,5.00,5.00,1,0,Andersen,2026-04-09 09:18:53.798,18,"",false,
1051,1447,Lamination,Get a 10 Euro discount on a Brow Design + Lash Laminating or Extensions bundle using the promo code.,PROMOCODE,2025-12-17,,https://andersen-benefits.s3.amazonaws.com/591371124736491830215a70fbc9-e4ab-43ee-a4d3-53224a36659e.jpg,0.00,0.00,0,0,ANDERSENLAMI,2025-12-17 13:57:29.747,20,-10 Euro,false,
1083,1484,Эстетическая косметология,- 10% от прайса,OTHER,2026-01-14,,https://andersen-benefits.s3.amazonaws.com/4a83c20973081142905fb53677d8fa4526384181-5078-427c-b8a7-7a47898063a7.jpg,0.00,0.00,0,0,"",2026-01-14 07:32:57.612,3861,"10%",false,
1084,1485,Эстетическая косметология,- 10% от прайса,OTHER,2026-01-14,,https://andersen-benefits.s3.amazonaws.com/09f57c22d557954cae9d916ec1e5408f4814968e-80d1-408e-89a9-557330dceeaf.jpg,0.00,0.00,0,0,"",2026-01-14 07:39:17.557,3861,"10%",false,
662,508,Чайный магазин,"5% скидка на чай Finesse — с любовью от Andersen!

📍 Где можно использовать:
Это предложение доступно только в розничных магазинах ADILI, расположенных в:
Алматы
Астана
Атырау
Шымкент

Сказать промокод при покупке в магазине. 
Не действует на онлайн заказы в маркетплэйсах и на сайте.
",PROMOCODE,2025-03-27,,https://andersen-benefits.s3.amazonaws.com/Screenshot%202025-03-26%201821113d43b128-72a5-46af-a414-be272e714c6b.png,5.00,5.00,0,1,Promocode: Andersen,2025-03-27 07:02:03.825,54,"",false,
1254,1674,Food,By Promo Code,PROMOCODE,2026-04-09,,https://andersen-benefits.s3.amazonaws.com/photo_2026-04-09_14-36-247177ae01-61b6-434d-9249-2b6182810d6b.jpg,10.00,10.00,0,0,Andersen,2026-04-09 12:39:06.543,1544,"",false,
997,1387,Food,use promocode,PROMOCODE,2025-11-17,2026-04-30,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202025-11-17%20%D0%B2%2017.23.182b56e5c3-ef29-4f75-8a52-77c2827c8e26.png,10.00,10.00,4,0,WFR10,2025-11-17 16:25:42.927,15,"",true,
1086,1487,Fast food,"- 20% - Скидка предоставляется на заказ от 50 рублей в офис Andersen (ул. Советская, 41Б)",OTHER,2026-01-14,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202026-01-14%20%D0%B2%2010.48.0236bcd00f-cf8e-4f0c-9c45-0c04690ea49d.png,0.00,0.00,1,0,"",2026-01-14 07:54:44.375,3861,"20%",false,
1052,1448,Stretching,By promocode,PROMOCODE,2025-12-17,,https://andersen-benefits.s3.amazonaws.com/355403544_1326742201280421_6282034661407005698_ndac673e6-bc01-45e6-96a2-7dd35021c404.jpg,20.00,20.00,1,0,Andersen20,2025-12-17 16:22:48.018,19,"",false,
1085,1486,Эстетическая косметология,- 10% от прайса,OTHER,2026-01-14,,https://andersen-benefits.s3.amazonaws.com/6473333978fdd4c3b2f71161089f6288a76e5531-9ab7-4b49-a771-400f0f9829ab.jpg,0.00,0.00,0,0,"",2026-01-14 07:43:27.913,3861,"10%",false,
1177,1595,Hotel,Contact the manager to learn about the discount terms.,PROMOCODE,2026-02-27,,https://andersen-benefits.s3.amazonaws.com/WhatsApp%20Image%202026-02-25%20at%2014.19.37d264d81b-05bb-4d7b-a21b-16141ba778f3.jpeg,0.00,0.00,0,0,Andersen,2026-02-27 11:12:42.059,3485,Special price,false,
1255,1675,Food,By Promo Code,PROMOCODE,2026-04-09,,https://andersen-benefits.s3.amazonaws.com/photo_2026-04-09_14-47-01c325400a-b61f-4d81-8bbc-aa0e67a9984b.jpg,10.00,10.00,0,0,cake10,2026-04-09 12:48:12.679,1544,"",false,
822,1189,VR Arena,"20% discount for our company employees upon presenting the promo code.",PROMOCODE,2025-07-07,,https://andersen-benefits.s3.amazonaws.com/%D0%91%D0%B5%D0%B7%20%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%281%29959b81c7-c6e2-4c6d-844c-9d28f2172a39.jpg,20.00,20.00,0,0,ANDERSENPERKS,2025-07-04 10:16:10.116,20,"",false,
1053,1449,Pilates,By promocode,PROMOCODE,2025-12-17,,https://andersen-benefits.s3.amazonaws.com/503732992_17842350138508893_7712206903052499008_n4e9da55a-4c63-4166-8405-0574ffa78f87.jpg,15.00,15.00,1,0,ANDERSEN15,2025-12-17 16:30:46.371,19,"",false,
1087,1488,Dance School,By Promo Code,PROMOCODE,2026-01-14,,https://andersen-benefits.s3.amazonaws.com/Your-paragraph-text-3-1024x5762ae40059-cdf3-405d-99c9-e78953538fbb.png,15.00,15.00,0,0,Andersen,2026-01-14 11:53:24.853,1544,"",false,
1178,1596,Образовательные курсы,"Зарегистрируйтесь в кабинете компании Andersen
 по ссылке: https://go.lerna.by/nkytnZ. и получите 750 BYN на обучение.
*до 25 апреля вы можете компенсировать бонусными рублями до 30% стоимости курсов  Skillbox, GeekBrains и SkillFactory и др.

На Lerna вам доступны 34 мини-курса в подарок.

*как найти бесплатные мини-курсы: вкладка ""каталог"", далее выбираем фильтр ""по подписке"", выбираем любой интересующий курс и нажимаем кнопку ""подробнее"" и далее ""получить доступ""
 в течении 10 минут курс отобразиться у Вас во вкладке ""мое обучение"". 
Все курсы бесплатные, но доступны только зарегистрированным на платформе пользователям.
Скидки до 75% 
Кэшбэк 30%. С каждой покупки начисляется кэшбэк 30%, который можно тратить на следующие покупки.
Любой курс можно приобрести в рассрочку.",PROMOCODE,2026-03-02,,https://andersen-benefits.s3.amazonaws.com/585c275b5d0867e6bfae9e9ab60a8a972d13d269-d633-4278-bb66-a1af7802e64b.png,5.00,75.00,0,0,https://go.lerna.by/nkytnZ,2026-03-02 14:41:03.321,2833,"",false,
1257,1677,Food,"10% на всю кухню, а также комплимент от кухни и бара на День Рождения и скидка 20% на весь счёт.
Скидка распространяется на всё, кроме спецпредложений (блюдо дня, гастрофестиваль и другое)",SHOW_AT_LOCATION,2026-04-10,,https://andersen-benefits.s3.amazonaws.com/538897493653108085882e606c1-e0d1-409f-805a-2bff2a2b5f0d.jpg,10.00,20.00,1,0,По пропуску сотрудника,2026-04-10 13:42:10.304,1171,"",false,
1256,1676,Food,"10% на всю кухню, а также комплимент от кухни и бара на День Рождения и скидка 20% на весь счёт.
Скидка распространяется на всё, кроме спецпредложений (блюдо дня, гастрофестиваль и другое)",SHOW_AT_LOCATION,2026-04-10,,https://andersen-benefits.s3.amazonaws.com/538897493653108086076de8505-7256-4eb2-aac9-c0dad0cc588b.jpg,10.00,20.00,2,0,По пропуску сотрудника,2026-04-10 13:38:49.753,1171,"",false,
1258,1678,Food,"10% на всю кухню, а также комплимент от кухни и бара на День Рождения и скидка 20% на весь счёт.
Скидка распространяется на всё, кроме спецпредложений (блюдо дня, гастрофестиваль и другое)",SHOW_AT_LOCATION,2026-04-10,,https://andersen-benefits.s3.amazonaws.com/53889749365310808595fcc6c7e-8428-4c78-aa44-63bd11135985.jpg,10.00,20.00,2,0,По пропуску сотрудника,2026-04-10 13:44:49.446,1171,"",false,
1088,1489,Art studio,For Andersen employees,PROMOCODE,2026-01-14,,https://andersen-benefits.s3.amazonaws.com/e4d12bde51c92bf94f8587f7a7ff2a0356371547-b13d-4467-9bc3-f5dac114c39d.jpg,25.00,25.00,0,0,"PC:SAMGA163.
Art studio will verify your first- last name to company employee.",2026-01-14 13:01:20.214,55,"",false,
1054,1450,Electrolysis,"Get a 10Euro discount on a trial electrolysis treatment. 

Valid throughout the first quarter of 2026.",PROMOCODE,2026-01-01,2026-03-31,https://andersen-benefits.s3.amazonaws.com/59160358683491072373d1e3854-6960-4200-9751-8e1c9bc98ad6.jpg,0.00,0.00,0,0,ANDERSENSILK,2025-12-18 07:06:21.149,20,-10 Euro,true,
646,492,косметика,"По промокоду предоставляется скидка при заказе на сайте. 
Также возможен заказ через директ Инстаграм, необходимо также указать при заказе промокод",PROMOCODE,2026-04-01,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202025-03-14%20114039db8bb8e3-94cc-4e5f-88e2-4620eff5631f.png,15.00,15.00,4,0,Андерсен,2025-03-14 08:42:05.632,3167,"",false,
505,338,Bakery,Provide a promocode.,PROMOCODE,2024-11-08,,https://andersen-benefits.s3.amazonaws.com/52875244761011904730d7a7e08-f603-4459-b2eb-d12b79a53074.jpg,10.00,10.00,0,0,ANDERSENPERKS,,20,"",false,
1179,1597,Техническое обслуживание авто,Для получения скидки необходимо назвать промокод при записи.,PROMOCODE,2026-03-03,,https://andersen-benefits.s3.amazonaws.com/cb71bcds-9608a6f4245-fa06-4a60-aab9-023f06692ffd.jpg,15.00,15.00,0,0,BEST,2026-03-03 14:08:09.970,10,"",false,
1259,1679,Food,"10% на всю кухню, а также комплимент от кухни и бара на День Рождения и скидка 20% на весь счёт.
Скидка распространяется на всё, кроме спецпредложений (блюдо дня, гастрофестиваль и другое)",SHOW_AT_LOCATION,2026-04-10,,https://andersen-benefits.s3.amazonaws.com/538897493653108086360ac9797-d79a-4347-b22c-e0f22cb41ab7.jpg,10.00,20.00,1,0,По пропуску сотрудника,2026-04-10 13:52:32.674,1171,"",false,
941,1324,Coffee and Wine,"When placing and paying for your order at the counter, you can either show this aBenefits page or simply mention the promo code FUZZY15 to get your discount (The discount does not apply to alcoholic beverages)",SHOW_AT_LOCATION,2025-10-13,,https://andersen-benefits.s3.amazonaws.com/fuzzy%20logoc8c374d4-c708-43cf-9f90-f728e2b2d4ab.jpg,15.00,15.00,15,0,"When placing and paying for your order at the counter, you can either show this aBenefits page or simply mention the promo code FUZZY15 to get your discount",2025-10-13 11:47:53.883,15,"",false,
995,1385,Travelling,"Для сотрудников компании при покупке тура предлагаем сразу 2 подарка:

1. Индивидуальный трансфер Минск-аэропорт или аэропорт-отель (рассматриваем индивидуальную ситуацию каждого клиента)

2. Подарочный сертификат на 100 у.е. (100 EUR или 100 USD — в зависимости от направления)",PROMOCODE,2025-11-17,,https://andersen-benefits.s3.amazonaws.com/%D0%91%D0%B5%D0%B7%20%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%281080%20x%201080%20%D0%BF%D0%B8%D0%BA%D1%81.%29-26209368b-0e1d-4ed0-9cc3-c19362b8d1d3.png,0.00,0.00,5,0,ТрэвэлСен,2025-11-13 11:01:29.878,3167,Individual bonus,false,
186,61,Barbershop,"The discount will be applied using a promo code, which you can find under the ""Show at location"" button.",PROMOCODE,2025-05-20,,https://andersen-benefits.s3.amazonaws.com/image-asset4d3f0d09-246c-4846-a6f1-f21443dfea43.jpeg,10.00,10.00,0,0,Promo code: ANDERFB10,,18,"",false,
187,62,Beauty salon,"The discount will be applied using a promo code, which you can find under the ""Show at location"" button.",PROMOCODE,2025-05-20,,https://andersen-benefits.s3.amazonaws.com/158401027473767c8ef9d0-ab86-42c2-bb58-464ab7a43d5e.jpg,15.00,50.00,1,0,Promo code: MeowAndersen,,18,"",false,
1260,1680,Coffee subscription,"Install the Coffeein app 👉 https://coffeein.az/app
Register using your phone number
Go to Settings in the app
Enter promocode ANDERSEN and submit
Make purchases to receive cashback in your balance
Cashback details:
1st purchase → 3 AZN
2nd purchase → 5 AZN
3rd purchase → 7 AZN
Total cashback: 15 AZN",PROMOCODE,2026-04-13,,https://andersen-benefits.s3.amazonaws.com/groupcoffeein%2016x93a841bc3-6577-41ad-95c5-2afd5e8691c8.png,0.00,0.00,4,0,ANDERSEN ,2026-04-13 13:26:06.025,2943,"15 azn",false,
1089,1490,Beauty & Health,"Use the promo code ""NEW20"" on your first order and get 20% off",PROMOCODE,2026-01-15,,https://andersen-benefits.s3.amazonaws.com/unnamed5cf123fe-6563-4540-9fb9-25b0b2a0c456.png,20.00,20.00,14,0,NEW20,2026-01-15 07:30:25.955,2943,"",false,
813,1178,Online lessons in English,"At the online school CIAO, ANDERSEN employees can get a 15% discount on their first month of group English lessons.

Simply fill out the form, adding the promo code after your first and last name (e.g., Sam Smith, PROMOCODE), and take a short 30-question test. A school manager will contact you shortly to discuss the next steps.

Please note: everyone who registers is eligible for a free trial lesson.",PROMOCODE,2025-06-30,,https://andersen-benefits.s3.amazonaws.com/Screenshot%202025-06-26%202025498e32c0dc-ba59-41f8-8af7-aff42066aebe.png,15.00,15.00,5,0,"ANDERSEN

Discount 15%",2025-06-26 16:28:07.741,15,"",false,
1180,1598,School,"15% off Saturday workshops, workshop gift certificates, and all mosaics from the Store section",PROMOCODE,2026-03-04,,https://andersen-benefits.s3.amazonaws.com/IMG_2733b387c505-4fc1-46f3-97a5-39f5bc8afb11.JPG,15.00,15.00,0,0,MOSAICDAY,2026-03-04 08:15:28.158,3485,"",false,
1181,1599,Butterfly bouquets,"The discount will be applied using a promo code, which you can find under the ""get a promocode"" button.

NOTE! The discount is activated upon full payment for the bouquet.",PROMOCODE,2026-03-05,,https://andersen-benefits.s3.amazonaws.com/Image%20-%202026-03-05T095719.925d7f79532-a92b-4ae4-bb1f-d7c6f9cff246.jpg,30.00,30.00,0,0,ANDERSEN,2026-03-05 09:03:03.142,18,"",false,
1006,1398,Coffee and Snacks,"When you’re at the counter, just show this page in A-Benefits - that’s all 🙂",SHOW_AT_LOCATION,2025-11-24,,https://andersen-benefits.s3.amazonaws.com/UCB%20Trademarkf581d63f-dbe8-4646-a414-8cfccfab2de4.png,10.00,10.00,8,0,"10%",2025-11-24 12:46:27.981,15,"",false,
1090,1491,english courses,"Format: Online
Schedule: Classes are held three times a week

Corporate discounts:

Group classes — 34% discount off the base price

Individual classes — 15% discount off the base price

Pair classes — 10% discount if studying together

If you have any questions or need additional details, feel free to reach out.",PROMOCODE,2026-01-16,,https://andersen-benefits.s3.amazonaws.com/english_391ecf3d1-c4d7-43e3-8173-0f2c795837ac.jpg,10.00,34.00,0,0,Andersen,2026-01-16 08:25:20.578,55,"",false,
1261,1681,Beauty & Health,"Simply show this page, or say that you're from Andersen",SHOW_AT_LOCATION,2026-04-13,,https://andersen-benefits.s3.amazonaws.com/nail%20city036ed014-adf6-4cda-8faa-0dd8283da88b.jpeg,0.00,0.00,0,0,"20% for the first visit, 10% for the next ones ",2026-04-13 13:37:16.934,2943,"20% first visit, 10% next ones",false,
942,1325,Clothing,Order must be placed throught there original website and before ordering make sure to contact the number provided for the discount.,PROMOCODE,2025-10-14,,https://andersen-benefits.s3.amazonaws.com/download523c5b57-c4ac-4a7e-8ac9-794f5c7922e1.png,10.00,10.00,3,0,ANDERSENNOBOUNDS,2025-10-14 03:19:01.402,15,"",false,
1182,1600,Ресторан быстрого питания,"Скидка действует при заказе через приложение только на шаурму. https://l.instagram.com/?u=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.foodpicasso.armshaurma%26utm_source%3Dig%26utm_medium%3Dsocial%26utm_content%3Dlink_in_bio%26fbclid%3DPAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnim1R_mUaFcLhnGDhs7U_p9kwjSjpQa9aQh4y7W8Nf3XuYNQtbwOEErHSvVc_aem_HL7kPecQpIWd7fQwPdYcBQ&e=AT48C_DFT6Ykz0cLm-eKtCjr7BCnASHJTWkO0S4wYdLK3sK9SHWFWL7cetu0dsciRyDmdRaiYsV_EfuZ5CEGv15AZip6K5_pYHvu_e-xEA 

Также в самом заведении, назвав промокод при заказе.
Приложение ""Армянская шаурма"" работает только на Ленина, 12",PROMOCODE,2026-03-05,,https://andersen-benefits.s3.amazonaws.com/photo_2026-03-05_13-21-32acbc7b11-723a-4b3f-8dc7-5a3cb492a007.jpg,15.00,15.00,2,0,Andersen,2026-03-05 11:05:50.965,2833,"",false,
1262,1682,Entertainment,"Скидка на индивидуальные МК - 7%.
Скидка 10% для групповых МК от 5 человек.
Только для МК в студии HomoFaber.",PROMOCODE,2026-04-14,2026-06-30,https://andersen-benefits.s3.amazonaws.com/5400288327065342914bd3b3d85-04b0-48e7-97a9-5d1cdc6e45c2.jpg,7.00,10.00,0,0,AnderFaber,2026-04-14 08:56:33.449,1171,"",false,
1091,1492,english courses,"Online English courses from Starter to IELTS.
If 6 employees sign up together and study in one group, each gets a 15% discount.
If employees sign up individually, each gets a 10% discount.

Courses are held online,",PROMOCODE,2026-01-16,,https://andersen-benefits.s3.amazonaws.com/orig8792eb15-76f8-4ed4-a575-23147c1f9110.jpg,10.00,10.00,0,0,Andersen,2026-01-16 11:44:26.515,55,"",false,
752,1103,сеть городских кафе,"1) скачайте мобильное приложение GARAGE
2) Авторизируйтесь и заполните профиль
3) Примените промокод в корзине заказа

---
1. Скидка действует во всей сети по ПРОМОКОДУ.
2. Не распространяется на акционные предложения и барное меню.
3. Для того чтобы воспользоваться скидкой в зале кафе сообщите  промокод официанту и попросите счёт, на котором будет  отображён уникальный номер. Введите его в мобильном приложении GARAGE.",PROMOCODE,2025-05-22,,https://andersen-benefits.s3.amazonaws.com/0-02-05-26e29b1d0d969b52d30e168dc9606ce08aeb7acab14e218a3480046229d7500d_201083b1967c99748099d5a-21b6-4d96-8529-c3f5c877a980.png,10.00,10.00,17,0,Andersen2,2025-05-22 07:58:36.814,3167,"",false,
947,1330,CLOTHING,On Purchase of 2000,PROMOCODE,2025-10-14,,https://andersen-benefits.s3.amazonaws.com/download%20%281%29250a12a4-5f0d-47d0-9fc6-18dc75bd4602.jpg,0.00,0.00,2,0,ANDERSENYESPOHO,2025-10-14 04:04:50.677,15,FREE DELIVERY,false,
